issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
169,NSF.gov —,https://nsf.gov/,https://www.nsf.gov/,200,true,true,12029,true,1032,67,1,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1010,2,26,45,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),50,,NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/astronomers-find-second-known-earth-trojan,https://www.nsf.gov/news/astronomers-find-second-known-earth-trojan,403,false,true,5334,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/astronomers-find-star-system-may-be-rare-black,https://www.nsf.gov/news/astronomers-find-star-system-may-be-rare-black,403,false,true,5346,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/biologists-find-10-lineages-fish-able-live-highly,https://www.nsf.gov/news/biologists-find-10-lineages-fish-able-live-highly,403,false,true,11095,true,979,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/biomedical-engineers-find-imaging-technique-could,https://www.nsf.gov/news/biomedical-engineers-find-imaging-technique-could,200,true,true,12966,true,971,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1720,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Biomedical engineers find imaging technique could become treatment for deep vein thrombosis | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/birds-follow-army-ants-find-prey,https://www.nsf.gov/news/birds-follow-army-ants-find-prey,200,true,true,13421,true,1108,94,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1864,6,28,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,Birds Follow Army Ants to Find Prey | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/bugs-find-bats-bite-thanks-bacteria,https://www.nsf.gov/news/bugs-find-bats-bite-thanks-bacteria,200,true,true,13129,true,956,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1716,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Bugs find bats to bite thanks to bacteria | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/charging-cars-home-evening-not-way-go-study-finds,https://www.nsf.gov/news/charging-cars-home-evening-not-way-go-study-finds,200,true,true,13212,true,996,93,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1790,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,"Charging cars at home in the evening is not the way to go, study finds | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://nsf.gov/news/chemists-find-path-new-blue-meteorite-minerals,https://www.nsf.gov/news/chemists-find-path-new-blue-meteorite-minerals,200,true,true,11321,true,982,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1704,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Chemists find path to &#039;new blue&#039; in meteorite minerals | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/citizen-astronomers-find-young-jupiter-object,https://www.nsf.gov/news/citizen-astronomers-find-young-jupiter-object,200,true,true,11142,true,943,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1712,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Citizen astronomers find young Jupiter-like object missed by previous exoplanet searches | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/collision-detecting-suitcase-wayfinding-app-help,https://www.nsf.gov/news/collision-detecting-suitcase-wayfinding-app-help,200,true,true,13152,true,938,90,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1678,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),73,,"Collision-detecting suitcase, wayfinding app help blind people navigate airports | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://nsf.gov/news/corn-better-used-food-biofuel-study-finds,https://www.nsf.gov/news/corn-better-used-food-biofuel-study-finds,200,true,true,12360,true,1013,93,19,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1702,6,26,88,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,"Corn better used as food than biofuel, study finds | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://nsf.gov/news/engineers-find-ankle-exoskeletons-can-greatly,https://www.nsf.gov/news/engineers-find-ankle-exoskeletons-can-greatly,200,true,true,11313,true,979,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1728,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Engineers find ankle exoskeletons can greatly increase walking speed | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/fantastic-fossils-where-find-them,https://www.nsf.gov/news/fantastic-fossils-where-find-them,200,true,true,10237,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,1762,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Fantastic fossils and where to find them | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/find-out-how-invading-predators-change-ecosystem,https://www.nsf.gov/news/find-out-how-invading-predators-change-ecosystem,403,false,true,5379,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-achilles-heel-killer-parasite,https://www.nsf.gov/news/finding-achilles-heel-killer-parasite,403,false,true,5364,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-critical-minerals-scoops-sand,https://www.nsf.gov/news/finding-critical-minerals-scoops-sand,403,false,true,5482,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-cures-corals,https://www.nsf.gov/news/finding-cures-corals,403,false,true,5331,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-first-horse-whisperers,https://www.nsf.gov/news/finding-first-horse-whisperers,403,false,true,5547,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-formula-zzzzzzzs,https://www.nsf.gov/news/finding-formula-zzzzzzzs,403,false,true,11353,true,1071,92,19,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-genes-help-fruit-adapt-droughts,https://www.nsf.gov/news/finding-genes-help-fruit-adapt-droughts,200,true,true,13544,true,1020,93,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1916,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,Finding genes to help fruit adapt to droughts | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-origins-life-drying-puddle,https://www.nsf.gov/news/finding-origins-life-drying-puddle,200,true,true,11702,true,1067,88,19,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1728,6,26,88,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),71,,Finding the origins of life in a drying puddle | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-salt-stress-tipping-point-coastal-wetlands,https://www.nsf.gov/news/finding-salt-stress-tipping-point-coastal-wetlands,200,true,true,7596,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,1734,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Finding the salt-stress tipping point for coastal wetlands | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/finding-switches-our-cells-computer,https://www.nsf.gov/news/finding-switches-our-cells-computer,403,false,true,5490,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/fundamental-science-will-play-key-role-finding,https://www.nsf.gov/news/fundamental-science-will-play-key-role-finding,403,false,true,5361,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/hunt-fossils-finds-warning-warming-earth,https://www.nsf.gov/news/hunt-fossils-finds-warning-warming-earth,403,false,true,5445,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/lakes-marginalized-communities-sampled-less-study-finds,https://www.nsf.gov/news/lakes-marginalized-communities-sampled-less-study-finds,403,false,true,5415,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/lemurs-rely-scent-when-it-comes-finding-mate,https://www.nsf.gov/news/lemurs-rely-scent-when-it-comes-finding-mate,403,false,true,5352,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/light-scattering-tool-peers-pancreas-find-cancer,https://www.nsf.gov/news/light-scattering-tool-peers-pancreas-find-cancer,403,false,true,5344,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/ligo-virgo-finds-mystery-object-gap-between,https://www.nsf.gov/news/ligo-virgo-finds-mystery-object-gap-between,403,false,true,5314,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/machine-learning-approach-finding-treatment,https://www.nsf.gov/news/machine-learning-approach-finding-treatment,403,false,true,5351,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/malaria-researchers-findings-may-have-implications,https://www.nsf.gov/news/malaria-researchers-findings-may-have-implications,403,false,true,5342,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/mars-rovers-safe-lightning-strikes-research-finds,https://www.nsf.gov/news/mars-rovers-safe-lightning-strikes-research-finds,403,false,true,5346,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/new-findings-reveal-how-microbiome-disrupted,https://www.nsf.gov/news/new-findings-reveal-how-microbiome-disrupted,403,false,true,5347,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/new-molecular-computers-find-right-cells,https://www.nsf.gov/news/new-molecular-computers-find-right-cells,403,false,true,5371,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/new-research-findings-origami-materials-promise,https://www.nsf.gov/news/new-research-findings-origami-materials-promise,403,false,true,5394,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/new-study-finds-us-canada-have-lost-more-1-4-birds,https://www.nsf.gov/news/new-study-finds-us-canada-have-lost-more-1-4-birds,403,false,true,5350,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/no-social-distancing-cretaceous-new-study-finds,https://www.nsf.gov/news/no-social-distancing-cretaceous-new-study-finds,403,false,true,5383,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/northern-star-coral-study-findings-could-help,https://www.nsf.gov/news/northern-star-coral-study-findings-could-help,403,false,true,5478,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/novel-analysis-finds-new-mechanism-underlying-red,https://www.nsf.gov/news/novel-analysis-finds-new-mechanism-underlying-red,403,false,true,5361,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/physicists-find-first-possible-3d-quantum-spin,https://www.nsf.gov/news/physicists-find-first-possible-3d-quantum-spin,403,false,true,5423,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/research-finds-returning-solar-panel-production-us,https://www.nsf.gov/news/research-finds-returning-solar-panel-production-us,403,false,true,5332,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-consider-ancestry-recent-fossil-finds,https://www.nsf.gov/news/researchers-consider-ancestry-recent-fossil-finds,403,false,true,5360,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-collaborative-flood-modeling,https://www.nsf.gov/news/researchers-find-collaborative-flood-modeling,403,false,true,5346,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-cyclones-jupiter-caused-polar,https://www.nsf.gov/news/researchers-find-cyclones-jupiter-caused-polar,403,false,true,5371,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-humans-have-given-wild-animals,https://www.nsf.gov/news/researchers-find-humans-have-given-wild-animals,403,false,true,5339,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-link-between-atlantic-hurricanes,https://www.nsf.gov/news/researchers-find-link-between-atlantic-hurricanes,403,false,true,11473,true,969,93,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-new-minor-planets-beyond-neptune,https://www.nsf.gov/news/researchers-find-new-minor-planets-beyond-neptune,200,true,true,13425,true,964,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1720,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Researchers find new minor planets beyond Neptune | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-new-reason-why-arctic-warming-so,https://www.nsf.gov/news/researchers-find-new-reason-why-arctic-warming-so,200,true,true,13539,true,953,93,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1720,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,Researchers find new reason why Arctic is warming so fast | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-new-technique-self-assembling-electronics,https://www.nsf.gov/news/researchers-find-new-technique-self-assembling-electronics,200,true,true,13794,true,1013,96,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1798,6,28,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),78,,Electronic components can self-assemble using new technique | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-find-trigger-devastating-digestive,https://www.nsf.gov/news/researchers-find-trigger-devastating-digestive,200,true,true,11251,true,1028,97,19,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1794,6,28,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),79,,Researchers Find Trigger for Devastating Digestive Disease and Propose a Possible Treatment | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/researchers-use-machine-learning-find-out-which,https://www.nsf.gov/news/researchers-use-machine-learning-find-out-which,200,true,true,11476,true,970,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1720,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Researchers use machine learning to find out which wildfires will burn out of control | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-closest-known-asteroid-fly-earth,https://www.nsf.gov/news/scientists-find-closest-known-asteroid-fly-earth,200,true,true,13644,true,972,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1722,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Scientists find closest known asteroid to fly by Earth | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-double-quasar-early-universe,https://www.nsf.gov/news/scientists-find-double-quasar-early-universe,200,true,true,13922,true,1007,93,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1918,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),76,,Scientists find double quasar in early universe | NSF - U.S. National Science Foundation
